PersonID,Name,Age,Gender,Nationality,Joined,ClassDept,Type,Survived
2223,"THOMAS, Mr Joseph Wakefield",23,Male,English,Southampton,Engineering Crew,Engineer,LOST
2224,"THOMAS, Mr William",51,Male,Irish,Belfast,Deck Crew,Deck Crew,
2225,"THOMPSON, Mr Alexander Mellis",36,Male,Scottish,Southampton,3rd Class Passenger,3rd Class,LOST
2226,"THOMPSON, Mr Herbert Henry",25,Male,English,Belfast,Victualling Crew,Victualler,LOST
2227,"THOMPSON, Mr John William",41,Male,English,Southampton,Engineering Crew,Engineer,SAVED
2228,"THOMPSON, Mr Joseph",34,Male,,Belfast,1st Class Passenger H&W Guarantee Group,H&W Guarantee Group,
2229,"THORLEY, Mr William Gordon",41,Male,English,Southampton,Victualling Crew,Victualler,LOST
2230,"THORN, Mr Harry",25,Male,English,Southampton,Victualling Crew,Victualler,LOST
2231,"THORNE, Miss Gertrude Maybelle",37,Female,American,Cherbourg,1st Class Passenger,1st Class,SAVED
2232,"THORNEYCROFT, Mr Percival",36,Male,English,Southampton,3rd Class Passenger,3rd Class,LOST
2233,"THORNEYCROFT, Mrs Florence Kate",32,Female,English,Southampton,3rd Class Passenger,3rd Class,SAVED
2234,"THRELFALL, Mr Thomas",44,Male,English,Southampton,Engineering Crew,Engineer,SAVED
2235,"THRESHER, Mr George Terrill",25,Male,English,Southampton,Engineering Crew,Engineer,SAVED
2236,"TIETZ, Sig. Carlo/Karl",27,Male,German,Southampton,Restaurant Staff,Restaurant Staff,LOST
2237,"TIKKANEN, Mr Juho",32,Male,Finnish,Southampton,3rd Class Passenger,3rd Class,LOST
2238,"TINSLEY, Mr Thomas",47,Male,Irish,Belfast,Engineering Crew,Engineer,
2239,"TIZARD, Mr Arthur Leopold",31,Male,English,Southampton,Engineering Crew,Engineer,LOST
2240,"TOBIN, Mr Roger",20,Male,Irish,Queenstown,3rd Class Passenger,3rd Class,LOST
2241,"TODOROFF, Mr Lalio",23,Male,Bulgarian,Southampton,3rd Class Passenger,3rd Class,LOST
2242,"TOMLIN, Mr Ernest Portage",21,Male,Canadian,Southampton,3rd Class Passenger,3rd Class,LOST
2243,"TOMS, Mr Fred",29,Male,English,Belfast,Victualling Crew,Victualler,SAVED
2244,"TOOMEY, Miss Ellen Mary",50,Female,Irish,Southampton,2nd Class Passenger,2nd Class,SAVED
2245,"TOPP, Mr Thomas",27,Male,English,Southampton,Victualling Crew,Victualler,LOST
2246,"TORFA, Mr Assad",20,Male,Syrian,Cherbourg,3rd Class Passenger,3rd Class,LOST
2247,"TOSHACK, Mr James Adamson",30,Male,Scottish,Southampton,Victualling Crew,Victualler,LOST
2248,"TOTEVSKI, Mr Hristo Danchev",25,Male,Bulgarian,Southampton,3rd Class Passenger,3rd Class,LOST
2249,"TOVEY, Miss",,Female,,Southampton,2nd Class Passenger Cross Channel Passenger,Cross Channel,
2250,"TOZER, Mr James",32,Male,English,Southampton,Engineering Crew,Engineer,LOST
2251,"TRIGGS, Mr Robert",41,Male,English,Southampton,Engineering Crew,Engineer,SAVED
2252,"TROUPIANSKY, Mr Moses Aaron",23,Male,Russian,Southampton,2nd Class Passenger,2nd Class,LOST
2253,"TROUT, Mrs Jessie Laird",27,Female,Scottish,Southampton,2nd Class Passenger,2nd Class,SAVED
2254,"TROUTT, Miss Edwina Celia",27,Female,English,Southampton,2nd Class Passenger,2nd Class,SAVED
2255,"TU'MAH AL-SAYQALī, Mr Assāf Jirjis",29,Male,Syrian,Cherbourg,3rd Class Passenger,3rd Class,LOST
2256,"TU'MAH, Master Jirjis Yūsuf",8,Male,Syrian,Cherbourg,3rd Class Passenger,3rd Class,SAVED
2257,"TU'MAH, Miss Mariyam",9,Female,Syrian,Cherbourg,3rd Class Passenger,3rd Class,SAVED
2258,"TU'MAH, Mrs Hinnah",27,Female,Syrian,Cherbourg,3rd Class Passenger,3rd Class,SAVED
2259,"TUCKER, Mr Gilbert Milligan jr",31,Male,American,Cherbourg,1st Class Passenger,1st Class,SAVED
2260,"TURJA, Miss Anna Sofia",18,Female,Finnish,Southampton,3rd Class Passenger,3rd Class,SAVED
2261,"TURKULA, Mrs Hedwig",64,Female,Finnish,Southampton,3rd Class Passenger,3rd Class,SAVED
2262,"TURLEY, Mr Richard",37,Male,Irish,Belfast,Engineering Crew,Engineer,LOST
2263,"TURNER, Mr George Frederick",42,Male,English,Southampton,Victualling Crew,Victualler,LOST
2264,"TURNER, Mr Leopold Olerenshaw",28,Male,English,Belfast,Victualling Crew,Victualler,LOST
2265,"TURPIN, Mr William John",29,Male,English,Southampton,2nd Class Passenger,2nd Class,LOST
2266,"TURPIN, Mrs Dorothy Ann",26,Female,English,Southampton,2nd Class Passenger,2nd Class,LOST
2267,"TURVEY, Mr Charles Thomas",17,Male,English,Southampton,Restaurant Staff,Restaurant Staff,LOST
2268,"TURčIN, Mr Stjepan",36,Male,Croatian,Southampton,3rd Class Passenger,3rd Class,LOST
2269,"TöRBER, Mr Ernst Wilhelm",41,Male,"German, English",Southampton,3rd Class Passenger,3rd Class,LOST
2270,"TöRNQVIST, Mr Johan Vilhelm Henrik",26,Male,"Swedish, American",Southampton,3rd Class Passenger,3rd Class,SAVED
2271,"URBINI, Sig. Roberto",20,Male,Italian,Southampton,Restaurant Staff,Restaurant Staff,LOST
2272,"URUCHURTU, Don. Manuel Ramirez",39,Male,Mexican,Cherbourg,1st Class Passenger,1st Class,LOST
2273,"VALLER, Mr Arthur",26,Male,Irish,Belfast,Engineering Crew,Engineer,
2274,"VALVASSORI, Sig. Ettore Luigi",35,Male,"Italian, English",Southampton,Restaurant Staff,Restaurant Staff,LOST
2275,"VAN BILLIARD, Master James William",10,Male,American,Southampton,3rd Class Passenger,3rd Class,LOST
2276,"VAN BILLIARD, Master Walter John",9,Male,American,Southampton,3rd Class Passenger,3rd Class,LOST
2277,"VAN BILLIARD, Mr Austin Blyler",35,Male,American,Southampton,3rd Class Passenger,3rd Class,LOST
2278,"VAN DE VELDE, Mr Johannes Josef",35,Male,Belgian,Southampton,3rd Class Passenger,3rd Class,LOST
2279,"VAN DEN STEEN, Mr Leo Peter",28,Male,Belgian,Southampton,3rd Class Passenger,3rd Class,LOST
2280,"VAN DER BRUGGE, Mr Wessel Adrianus",38,Male,Dutch,Southampton,Engineering Crew,Engineer,LOST
2281,"VAN DER HOEF, Mr Wyckoff",61,Male,American,Belfast,1st Class Passenger,1st Class,LOST
2282,"VAN IMPE, Miss Catharina",10,Female,Belgian,Southampton,3rd Class Passenger,3rd Class,LOST
2283,"VAN IMPE, Mr Jean Baptiste",36,Male,Belgian,Southampton,3rd Class Passenger,3rd Class,LOST
2284,"VAN IMPE, Mrs Rosalie Paula",30,Female,Belgian,Southampton,3rd Class Passenger,3rd Class,LOST
2285,"VAN MELCKEBEKE, Mr Philemon",23,Male,Belgian,Southampton,3rd Class Passenger,3rd Class,LOST
2286,"VANDERCRUYSSEN, Mr Victor",46,Male,Belgian,Southampton,3rd Class Passenger,3rd Class,LOST
2287,"VANDERPLANCKE, Miss Augusta Maria",18,Female,Belgian,Southampton,3rd Class Passenger,3rd Class,LOST
2288,"VANDERPLANCKE, Mr Julius",31,Male,Belgian,Southampton,3rd Class Passenger,3rd Class,LOST
2289,"VANDERPLANCKE, Mr Leo Edmondus",15,Male,Belgian,Southampton,3rd Class Passenger,3rd Class,LOST
2290,"VANDERPLANCKE, Mrs Emelie Maria",31,Female,Belgian,Southampton,3rd Class Passenger,3rd Class,LOST
2291,"VANDEWALLE, Mr Nestor Cyriel",28,Male,Belgian,Southampton,3rd Class Passenger,3rd Class,LOST
2292,"VARTANIAN, Mr David",22,Male,"Armenian, Turkish",Cherbourg,3rd Class Passenger,3rd Class,SAVED
2293,"VEAL, Mr Arthur",36,Male,English,Southampton,Engineering Crew,Engineer,LOST
2294,"VEAL, Mr James",40,Male,English,Southampton,2nd Class Passenger,2nd Class,LOST
2295,"VEAL, Mr Thomas Henry Edom",38,Male,English,Southampton,Victualling Crew,Victualler,LOST
2296,"VEAR, Mr Henry",33,Male,English,Southampton,Engineering Crew,Engineer,LOST
2297,"VEAR, Mr William",34,Male,English,Southampton,Engineering Crew,Engineer,LOST
2298,"VESTRöM, Miss Hulda Amanda Adolfina",14,Female,Swedish,Southampton,3rd Class Passenger,3rd Class,LOST
2299,"VICAT, Sig. Alphonse Jean Eugene",21,Male,French,Southampton,Restaurant Staff,Restaurant Staff,LOST
2300,"VIGOTT, Mr Philip Francis",32,Male,Channel Islander,Southampton,Deck Crew,Deck Crew,SAVED
2301,"VILLVARLANGE, Mr Pierre Léon Gabriel",19,Male,French,Southampton,Restaurant Staff,Restaurant Staff,LOST
2302,"VINE, Mr Herbert Thomas Gordon",17,Male,English,Southampton,Restaurant Staff,Restaurant Staff,LOST
2303,"VIONI, Sig. Roberto",25,Male,Italian,Southampton,Restaurant Staff,Restaurant Staff,LOST
2304,"VOVK, Mr Janko",21,Male,Slovenian,Southampton,3rd Class Passenger,3rd Class,LOST
2305,"VULCHEV, Mr Minko Anghelov",26,Male,Bulgarian,Southampton,3rd Class Passenger,3rd Class,LOST
2306,"VöGELIN-DUBACH, Sig. Johannes",35,Male,Swiss,Southampton,Restaurant Staff,Restaurant Staff,LOST
2307,"WAELENS, Mr Achille",22,Male,Belgian,Southampton,3rd Class Passenger,3rd Class,LOST
2308,"WAKE, Mr Percy",37,Male,English,Southampton,Victualling Crew,Victualler,LOST
2309,"WALKER, Mr Robert",43,Male,English,Belfast,Engineering Crew,Engineer,
2310,"WALKER, Mr William Anderson",48,Male,"English, American",Southampton,1st Class Passenger,1st Class,LOST
2311,"WALLACE, Mr Robert",25,Male,Irish,Belfast,Engineering Crew,Engineer,
2312,"WALLCROFT, Miss Ellen 'Nellie'",36,Female,English,Southampton,2nd Class Passenger,2nd Class,SAVED
2313,"WALLIS, Mrs Catherine Jane",36,Female,English,Southampton,Victualling Crew,Victualler,LOST
2314,"WALLS, Mr James",32,Male,Irish,Belfast,Engineering Crew,Engineer,
2315,"WALPOLE, Mr James",48,Male,English,Belfast,Victualling Crew,Victualler,LOST
2316,"WALSH,  Kate",42,Female,Irish,Southampton,Victualling Crew,Victualler,LOST
2317,"WARD, Miss Annie Moore",37,Female,"Scottish, American",Cherbourg,1st Class Passenger Servant,Servant,SAVED
2318,"WARD, Mr Arthur",23,Male,English,Belfast,Engineering Crew,Engineer,LOST
2319,"WARD, Mr Edward Bryon",34,Male,English,Belfast,Victualling Crew,Victualler,LOST
2320,"WARD, Mr James William",31,Male,English,Southampton,Engineering Crew,Engineer,LOST
2321,"WARD, Mr Percy Thomas",40,Male,English,Belfast,Victualling Crew,Victualler,LOST
2322,"WARD, Mr William",37,Male,English,Southampton,Victualling Crew,Victualler,SAVED
2323,"WARD, Mr William John",25,Male,Irish,Belfast,Engineering Crew,Engineer,
2324,"WARDNER, Mr Fred Albert",40,Male,English,Southampton,Engineering Crew,Engineer,LOST
2325,"WARE, Mr Frederick",35,Male,English,Southampton,3rd Class Passenger,3rd Class,LOST
2326,"WARE, Mr John James",46,Male,English,Southampton,2nd Class Passenger,2nd Class,LOST
2327,"WARE, Mr William Jeffery",22,Male,English,Southampton,2nd Class Passenger,2nd Class,LOST
2328,"WARE, Mrs Florence Louise",32,Female,English,Southampton,2nd Class Passenger,2nd Class,SAVED
2329,"WAREHAM, Mr Robert Arthur",37,Male,English,Belfast,Victualling Crew,Victualler,LOST
2330,"WARREN, Mr Charles William",31,Male,English,Southampton,3rd Class Passenger,3rd Class,LOST
2331,"WARREN, Mr Frank Manley",63,Male,American,Cherbourg,1st Class Passenger,1st Class,LOST
2332,"WARREN, Mrs Anna Sophia",60,Female,American,Cherbourg,1st Class Passenger,1st Class,SAVED
2333,"WARWICK, Mr Tom",25,Male,English,Southampton,Victualling Crew,Victualler,LOST
2334,"WATERIDGE, Mr Edward Lewis",26,Male,English,Southampton,Engineering Crew,Engineer,LOST
2335,"WATSON, Mr Ennis Hastings",18,Male,Irish,Belfast,2nd Class Passenger H&W Guarantee Group,H&W Guarantee Group,LOST
2336,"WATSON, Mr William",27,Male,English,Southampton,Engineering Crew,Engineer,LOST
2337,"WATSON, Mr William Albert",14,Male,English,Southampton,Victualling Crew,Victualler,LOST
2338,"WATT, Miss Robertha Josephine",12,Female,Scottish,Southampton,2nd Class Passenger,2nd Class,SAVED
2339,"WATT, Mrs Elizabeth",40,Female,Scottish,Southampton,2nd Class Passenger,2nd Class,SAVED
2340,"WAUGH, Mr James",26,Male,Irish,Belfast,Engineering Crew,Engineer,
2341,"WAZNAH, Mr Yūsuf Ahmad",23,Male,Syrian,Cherbourg,3rd Class Passenger,3rd Class,LOST
2342,"WEATHERSTON, Mr Thomas Herbert",25,Male,English,Belfast,Victualling Crew,Victualler,LOST
2343,"WEBB, Mr Brook Holden",50,Male,English,Belfast,Victualling Crew,Victualler,LOST
2344,"WEBB, Mr Samuel Francis",28,Male,English,Southampton,Engineering Crew,Engineer,LOST
2345,"WEBBER, Miss Susan",38,Female,English,Southampton,2nd Class Passenger,2nd Class,SAVED
2346,"WEBBER, Mr Francis Albert",30,Male,English,Southampton,Engineering Crew,Engineer,LOST
2347,"WEBBER, Mr James",66,Male,English,Southampton,3rd Class Passenger,3rd Class,LOST
2348,"WEIKMAN, Mr Augustus Henry",52,Male,American,Southampton,Victualling Crew,Victualler,SAVED
2349,"WEIR, Colonel John",61,Male,Scottish,Southampton,1st Class Passenger,1st Class,LOST
2350,"WEISZ, Mr Léopold",37,Male,Hungarian,Southampton,2nd Class Passenger,2nd Class,LOST
2351,"WEISZ, Mrs Mathilde Françoise",37,Female,Belgian,Southampton,2nd Class Passenger,2nd Class,SAVED
2352,"WELCH, Mr William Harold",21,Male,English,Southampton,Victualling Crew,Victualler,LOST
2353,"WELLER, Mr William Clifford",30,Male,English,Belfast,Deck Crew,Deck Crew,SAVED
2354,"WELLS, Master Ralph Lester",2,Male,English,Southampton,2nd Class Passenger,2nd Class,SAVED
2355,"WELLS, Miss Joan",4,Female,English,Southampton,2nd Class Passenger,2nd Class,SAVED
2356,"WELLS, Mrs Addie Dart",29,Female,English,Southampton,2nd Class Passenger,2nd Class,SAVED
2357,"WELSH, Mr Patrick",50,Male,Irish,Belfast,Engineering Crew,Engineer,
2358,"WENDEL, Mr Olof Edvin",20,Male,Swedish,Southampton,3rd Class Passenger,3rd Class,LOST
2359,"WENNERSTRöM, Mr August",27,Male,Swedish,Southampton,3rd Class Passenger,3rd Class,SAVED
2360,"WEST, Miss Barbara Joyce",10m,Female,English,Southampton,2nd Class Passenger,2nd Class,SAVED
2361,"WEST, Miss Constance Miriam",4,Female,English,Southampton,2nd Class Passenger,2nd Class,SAVED
2362,"WEST, Mr Edwy Arthur",36,Male,English,Southampton,2nd Class Passenger,2nd Class,LOST
2363,"WEST, Mrs Ada Mary",33,Female,English,Southampton,2nd Class Passenger,2nd Class,SAVED
2364,"WHEADON, Mr Edward Henry",65,Male,Channel Islander,Southampton,2nd Class Passenger,2nd Class,LOST
2365,"WHEAT, Mr Joseph Thomas",30,Male,English,Belfast,Victualling Crew,Victualler,SAVED
2366,"WHEELER, Mr Edwin Charles",26,Male,English,Southampton,2nd Class Passenger Servant,Servant,LOST
2367,"WHEELTON, Mr Edenser Edward",28,Male,English,Belfast,Victualling Crew,Victualler,SAVED
2368,"WHILEMS, Mr Charles",31,Male,English,Southampton,2nd Class Passenger,2nd Class,SAVED
2369,"WHINNERY, Mr Hugh",42,Male,Irish,Belfast,Engineering Crew,Engineer,
2370,"WHITE, Mr Albert",17,Male,English,Southampton,Engineering Crew,Engineer,LOST
2371,"WHITE, Mr Alfred",32,Male,English,Southampton,Engineering Crew,Engineer,SAVED
2372,"WHITE, Mr Arthur",37,Male,English,Southampton,Victualling Crew,Victualler,LOST
2373,"WHITE, Mr Edward Joseph",27,Male,English,Southampton,Victualling Crew,Victualler,LOST
2374,"WHITE, Mr Frank Leonard",27,Male,English,Southampton,Engineering Crew,Engineer,LOST
2375,"WHITE, Mr Leonard Lisle Oliver",32,Male,Australian,Belfast,Victualling Crew,Victualler,LOST
2376,"WHITE, Mr Percival Wayland",54,Male,American,Southampton,1st Class Passenger,1st Class,LOST
2377,"WHITE, Mr Richard Frasar",21,Male,American,Southampton,1st Class Passenger,1st Class,LOST
2378,"WHITE, Mr William George",23,Male,English,Southampton,Engineering Crew,Engineer,SAVED
2379,"WHITE, Mrs Ella Holmes",55,Female,American,Cherbourg,1st Class Passenger,1st Class,SAVED
2380,"WHITELEY, Mr Thomas Arthur",18,Male,English,Southampton,Victualling Crew,Victualler,SAVED
2381,"WHITFORD, Mr Alfred Henry",39,Male,Channel Islander,Southampton,Victualling Crew,Victualler,LOST
2382,"WICK, Col. George Dennick",57,Male,American,Southampton,1st Class Passenger,1st Class,LOST
2383,"WICK, Miss Mary Natalie",31,Female,American,Southampton,1st Class Passenger,1st Class,SAVED
2384,"WICK, Mrs Mary Peebles",45,Female,American,Southampton,1st Class Passenger,1st Class,SAVED
2385,"WIDEGREN, Mr Carl Peter",51,Male,Swedish,Southampton,3rd Class Passenger,3rd Class,LOST
2386,"WIDENER, Mr George Dunton",50,Male,American,Southampton,1st Class Passenger,1st Class,LOST
2387,"WIDENER, Mr Harry Elkins",27,Male,American,Southampton,1st Class Passenger,1st Class,LOST
2388,"WIDENER, Mrs Eleanor",50,Female,American,Southampton,1st Class Passenger,1st Class,SAVED
2389,"WIDGERY, Mr Isaac George",37,Male,English,Southampton,Victualling Crew,Victualler,SAVED
2390,"WIKLUND, Mr Jakob Alfred",17,Male,Finnish,Southampton,3rd Class Passenger,3rd Class,LOST
2391,"WIKLUND, Mr Karl Johan",18,Male,Finnish,Southampton,3rd Class Passenger,3rd Class,LOST
2392,"WILDE, Mr Henry Tingle",39,Male,English,Southampton,Deck Crew Titanic Officers,Officer,LOST
2393,"WILDING, Mr Edward",,Male,,Belfast,1st Class Passenger,1st Class,
2394,"WILKES, Mrs Ellen",47,Female,English,Southampton,3rd Class Passenger,3rd Class,SAVED
2395,"WILKINSON, Mrs Elizabeth Anne",30,Female,English,Southampton,2nd Class Passenger,2nd Class,SAVED
2396,"WILLARD, Miss Constance",21,Female,American,Southampton,1st Class Passenger,1st Class,SAVED
2397,"WILLER, Mr Aaron",37,Male,"Ukrainian, Russian",Cherbourg,3rd Class Passenger,3rd Class,LOST
2398,"WILLEY, Mr Edward John",20,Male,Welsh,Southampton,3rd Class Passenger,3rd Class,LOST
2399,"WILLIAMS, Mr Arthur John",42,Male,English,Southampton,Victualling Crew,Victualler,LOST
2400,"WILLIAMS, Mr Charles Duane",51,Male,American,Cherbourg,1st Class Passenger,1st Class,LOST
2401,"WILLIAMS, Mr Charles Eugene",23,Male,English,Southampton,2nd Class Passenger,2nd Class,SAVED
2402,"WILLIAMS, Mr Fletcher Fellowes Lambert",43,Male,American,Southampton,1st Class Passenger,1st Class,LOST
2403,"WILLIAMS, Mr Howard Hugh",28,Male,Channel Islander,Southampton,3rd Class Passenger,3rd Class,LOST
2404,"WILLIAMS, Mr Leslie",24,Male,Welsh,Southampton,3rd Class Passenger,3rd Class,LOST
2405,"WILLIAMS, Mr Richard Norris",21,Male,"Swiss, American",Cherbourg,1st Class Passenger,1st Class,SAVED
2406,"WILLIAMS, Mr Samuel Solomon",28,Male,English,Southampton,Engineering Crew,Engineer,LOST
2407,"WILLIAMS, Mr Walter John",28,Male,English,Southampton,Victualling Crew,Victualler,SAVED
2408,"WILLIAMSON, Mr James Bertram",35,Male,Irish,Southampton,Victualling Crew Postal Clerk,Postal Clerk,LOST
2409,"WILLIS, Mr William",59,Male,English,Southampton,Victualling Crew,Victualler,LOST
2410,"WILLSHER, Mr William Aubrey",33,Male,English,Southampton,Victualling Crew,Victualler,LOST
2411,"WILSON, Miss Helen Alice",33,Female,Irish,Cherbourg,1st Class Passenger Servant,Servant,SAVED
2412,"WILSON, Mr Bertie",27,Male,English,Belfast,Engineering Crew,Engineer,LOST
2413,"WILTON, Mr William Edward",53,Male,English,Southampton,Engineering Crew,Engineer,LOST
2414,"WINDEBANK, Mr Alfred Edgar",38,Male,English,Southampton,Victualling Crew Substitute Crew,Victualler,SAVED
2415,"WINDELøV, Mr Einar",21,Male,Danish,Southampton,3rd Class Passenger,3rd Class,LOST
2416,"WINSER, Mr Rowland",36,Male,English,Southampton,Victualling Crew,Victualler,LOST
2417,"WIRZ, Mr Albert",17,Male,Swiss,Southampton,3rd Class Passenger,3rd Class,LOST
2418,"WISEMAN, Mr Philip",53,Male,Canadian,Southampton,3rd Class Passenger,3rd Class,LOST
2419,"WITCHER, Mr Albert Ernest",39,Male,English,Southampton,Engineering Crew,Engineer,LOST
2420,"WITT, Mr Henry Dennis",37,Male,English,Southampton,Engineering Crew Substitute Crew,Engineer,LOST
2421,"WITTER, Mr James William Cheetham",31,Male,English,Southampton,Victualling Crew,Victualler,SAVED
2422,"WITTEVRONGEL, Mr Camilius Aloysius",36,Male,Belgian,Southampton,3rd Class Passenger,3rd Class,LOST
2423,"WITTMAN, Mr Henry",38,Male,"Austrian, English",Southampton,Victualling Crew,Victualler,LOST
2424,"WITTS, Mr William Francis",35,Male,English,Southampton,Engineering Crew,Engineer,LOST
2425,"WOOD, Mr Henry",31,Male,English,Southampton,Engineering Crew,Engineer,LOST
2426,"WOOD, Mr James Thomas",49,Male,English,Southampton,Victualling Crew,Victualler,LOST
2427,"WOODFORD, Mr Frederick Ernest",40,Male,English,Southampton,Engineering Crew,Engineer,LOST
2428,"WOODMEY, Mr Robert",41,Male,Scottish,Belfast,Engineering Crew,Engineer,
2429,"WOODS, Mr Hugh",31,Male,Irish,Belfast,Engineering Crew,Engineer,
2430,"WOODWARD, Mr John Wesley",32,Male,English,Southampton,2nd Class Passenger Musician,Musician,LOST
2431,"WOODY, Mr Oscar Scott",41,Male,American,Southampton,Victualling Crew Postal Clerk,Postal Clerk,LOST
2432,"WOOLNER, Mr Hugh",45,Male,English,Southampton,1st Class Passenger,1st Class,SAVED
2433,"WORMALD, Mr Henry Frederick Charles",45,Male,English,Southampton,Victualling Crew,Victualler,LOST
2434,"WORTHMAN, Mr William Henry",37,Male,English,Southampton,Engineering Crew,Engineer,LOST
2435,"WOTTON, Mr Henry Swaffin",54,Male,English,Southampton,1st Class Passenger Cross Channel Passenger,Cross Channel,
2436,"WRAPSON, Mr Frederick Bernard",18,Male,English,Belfast,Victualling Crew,Victualler,LOST
2437,"WRIGHT, Miss Marion",26,Female,English,Southampton,2nd Class Passenger,2nd Class,SAVED
